"walletAddress","pnl","volume"
"0xfEbae8100A833c481250fdFb08db567216E15357","0.5997121004247875","712.6806"
"0x1DDCaeD7974993547513288FB6c864D4bb6e18a3","0.5919894657450727","6824.423257"
"0x03124FaA0d9DDC3308991D9D43Eb941375F88322","0.4605098712065218","210.29509"
"0x74eC9291c856f9267A549ffB68133b58414cC186","0.39054819953845404","5006.305052"
"0x221138445854c46D64Bac12F1Abf713ef2f6aA2f","0.38576962871715265","5539.944917"
"0xB228CfD8231c5191dfB9E2a21c51b811BB565793","0.3510946507560981","8928.69758"
"0xDC9D84Bb8B7e090bE93D51F0f6B751f9E498Ad04","0.34717310830591663","107.35478"
"0x4086315d08198AA0Ed022002EeCbBF7EC56a8C32","0.3369517879210595","128.67058"
"0xC866b19ba9Ca7A6a02e886F86Af339B8E0F38c03","0.29596310312577556","549.35442"
"0xBcAba1A80ab750Df7F65D7939D5E57Ba392b228C","0.2860220345","976.50659"
"0x727d358693c6B18076B86f4628bCc5BE1deD3cfB","0.2820462326880585","2314.88528"
"0xCfF9328Db246e507eDde40B28ca8c9AD118C4755","0.25398099493806636","133.5929995325307"
"0x112e6E98eF1d528D74f96C4e01d6a1053bF005B4","0.25297226355176183","6539.131481"
"0xF8bd6FCD7099A36232299C40d4477b5CA7c70809","0.24281427351679197","202.89889"
"0x5788D87cf8396Aea61Ac11f25F3980fEd96cb741","0.22490572408761572","8233.13351"
"0xF8f003487FAf324819Be1F6C5399CD8A766d90A5","0.206390925","660.9535"
"0xe1CEEa8EfAf7Fb973cB65653Caa7Dd3d59283F25","0.204044435","399.0371"
"0x635F27C0fE3Fd2d2040Fc0A4D104Fd4FA85C6625","0.15233696591933024","123.089286"
"0xb18C6719AF6eec732d82278CaB3F7A39657dd94C","0.128672535","127.5277"
"0x46Da9d750c2443DE1957c01C4C37363Ac28B3c4C","0.1079030125","164.628"
"0x8e53AfFf585Ad42013e0E7de542c437E5C8Ad201","0.095699435375","992.88372"
"0x780E2187880d3f0df3e1AB82326A313de1992481","0.08473376276848847","202.61799"
"0x4A1F8D6B928269561ecee07023cB322cB72eD8C3","0.06696884734775102","1798.11456"
"0xFd7Aedd028c2e4cB437089203b8ceC4815c6BE20","0.05346073045012339","17.1172"
"0x36604ECA496A3345C51407F770bA65127aD8Cf29","0.053354211","185.528955"
"0x6EB7F3a33761822fE597E4D8688f102F3E8E664D","0.043545975","51.3645"
"0xAff6f7da63AAE511E09D5c45372Fe7C8618fC6E0","0.01589638766488583","123.6716715855526"
"0x10aB60BA441Ff1f1CE3A9ab1826B22E70695DbAf","0.013377592930326048","1621.45039"
"0x2c6D7dFB4f1196E155DC2F0FD30a898EeAbBE400","0.008188839027061705","101.50041"
"0xE32ef09702f0047123D905b137307890d4206685","0.003359141616736199","28.45696"
"0x0D8AbB5c81EbD754370567c040d81aCdAA3a8622","0.0","0.0"
"0x96C4023F4aFB85Ec210a069a4Ea0396B05d35F67","0.0","0.0"
"0xf01c3f5Ebd1408583Cc200975928826B4962Bf38","0.0","0.0"
"0x5EAA2e5d11e95b6444a71FdfeB205c832d5Cbc1C","0.0","0.0"
"0x92cCE550fF22e597aB405593B86724f26E6FaBaC","0.0","0.0"
"0xF4eb823b05A9A5349F2680239982Cd3cf6A709a5","0.0","0.0"
"0x7fa9e165baa1e646c0D8489e583180982e4F201D","0.0","0.0"
"0x13d3D09ee54FCD8ECA217224e89CB7f41ba3EB33","0.0","0.0"
"0x3B79D2dc5Ed77015bf6190c7ae83838ea58310B8","0.0","33.10683"
"0x85A1dD5064Fcc8924f84866D9F1ca9Cb41Cfaa1F","0.0","0.0"
"0x55A2170c6027c5D0517c6607535D317E626A747d","0.0","0.0"
"0x7863b05969B50029E4396c91B64dec0772AE2C20","0.0","0.0"
"0x6Fc99F21ba004C820a9C875Fb50A6E61B679b260","0.0","0.0"
"0xdD0C70dD67d94094Aa57B81dC55Fc62B90cB9E67","0.0","0.0"
"0xAA9482005A61454856596C2F097528D2b5149752","0.0","0.0"
"0x40b30fBab6b1655E61EAA7112dE47E16905A46de","0.0","0.0"
"0x49C01353089F71c657335df1150166826F85978C","0.0","10.197162"
"0xb231FE303d7F51e18a7b44e2CdE8AE6b57f42900","0.0","0.0"
"0xc596fae3B169870EB327e5798683C5d4F4476498","0.0","173.18186"
"0xd585d65dD93113b8A7c7938d516A241630F1569c","0.0","0.0"
"0x492A130C76050FB364C1Cfc14bD78cBf9B4e6C5a","0.0","26933.325315"
"0xc3071E6E19907f7238174bAFaC20c5b5E34c81f1","0.0","49.97116"
"0x76B267Ea93bAA000383f78c2B82A823AB7B9E337","0.0","3434.399548997"
"0xf938097bd64b0f9C969983B361a07EdFE9143552","0.0","1782.5756256472532"
"0x4927000a7C935dBef83af4b50a66ca6404C1958b","0.0","146.41488"
"0x6f99cfcD97A86b5dac4542aB5b2a2aF8a9CbF567","0.0","16095.639214"
"0x1FBe7279DA134C53Fa521f5EE65891948e775e17","0.0","2199.17439"
"0x7fE838D671351D644564b5eD3FC9060C7a305161","0.0","25538.429368502977"
"0x0652CE724aF61fbD923089E0C9D697012CaA95e3","0.0","1282.242903"
"0xc0D45a47961973e713B1af755d887f2C8745428e","0.0","121.5287"
"0x523573Fd987284DFeabeeB01386A34674a72EbFe","0.0","3890.7101372472625"
"0x507b2232faB197e3Bc83a402E18147ADc755F1eb","0.0","353.919971366"
"0x6c05F123a2848bf487e8d222F84151A5111D106F","0.0","13.78575"
"0x3bE0c7E94a946aA76E5FC0c20F7c542264a73D8C","0.0","2072.76732"
"0x7F9C4E6C5439937608E4eab7b904875066dEC76F","0.0","117051.6876226661"
"0x84DF26b640239Ec5DdDadE55D53D2279376D10A9","0.0","574.74515"
"0x9C0269901476573E9a6F27ed7b760703d15a6D72","0.0","151.01061"
